"","hit","px","pz"
"26893",0,-103.356,41.7756
"26894",0,-104.46,40.24
"26895",0,-81.1311,26.96915
"26896",0,-94.0923,37.9014
"26897",0,-95.38,35.249
"26898",0,-95.23,35.12
"26899",0,-97.20985,32.99975
"26900",0,-97.1288,33.0472
"26901",1,-97.029,33.04365
"26902",0,-96.8983,33.05615
"26903",1,-92.31555,38.0322
"26904",0,-100.9375,37.36015
"26905",0,-95.26105,33.64665
"26906",0,-95.07325,33.35295
"26907",0,-94.4595,32.96075
"26908",0,-87.29705,37.88365
"26909",0,-87.292,37.883
"26910",0,-87.27085,37.87755
"26911",0,-87.00835,37.82085
"26912",1,-86.177,37.05245
"26913",1,-85.6906,36.83615
"26914",0,-103.884,38.0837
"26915",0,-103.5135,38.20455
"26916",1,-92.7,35.2615
"26917",2,-89.8175,34.9539
"26918",1,-89.8694,35.1905
"26919",1,-98.20705,33.15855
"26920",1,-98.122,33.04865
"26921",1,-98.8947,31.2812
"26922",0,-98.00205,32.8123
"26923",1,-97.89525,32.65905
"26924",0,-98.98605,30.90695
"26925",0,-99.0719,30.77855
"26926",1,-99.1193,30.6688
"26927",1,-97.383,35.2095
"26928",1,-100.2085,33.1623
"26929",2,-99.925,33.185
"26930",0,-101.35,34.4291
"26931",0,-101.225,34.4137
"26932",0,-102.93,37.1585
"26933",1,-99.9017,33.0364
"26934",0,-103.67,40.32
"26935",0,-102.641,38.20005
"26936",0,-99.75,32.94005
"26937",1,-87.31065,34.51365
"26938",0,-104.6905,41.81115
"26939",0,-108.434,43.7151
"26940",0,-100.988,37.544
"26941",1,-83.00185,37.9648
"26942",1,-100.7115,37.5435
"26943",1,-100.7295,37.516
"26944",1,-99.20065,37.3785
"26945",0,-96.83495,37.0526
"26946",2,-104.621,39.21575
"26947",0,-104.536,39.1594
"26948",0,-104.5,39.1443
"26949",0,-99.9779,37.82695
"26950",0,-101.201,41.1479
"26951",0,-99.47005,37.87635
"26952",1,-99.96345,37.6963
"26953",1,-99.9737,37.6921
"26954",0,-99.35825,37.87405
"26955",1,-99.35955,37.8192
"26956",1,-99.12065,37.88555
"26957",2,-98.9767,37.9025
"26958",0,-100.66,36.18
"26959",0,-96.90695,37.78755
"26960",0,-96.8892,37.79945
"26961",0,-96.7953,37.77525
"26962",0,-96.70495,37.78435
"26963",0,-96.77645,37.7926
"26964",0,-96.76495,37.80445
"26965",0,-96.64795,37.79375
"26966",0,-96.63685,37.8042
"26967",0,-98.2964,38.08
"26968",0,-96.8404,38.28555
"26969",1,-98.8075,37.98235
"26970",0,-98.568,40.507
"26971",0,-98.73,40.7366
"26972",0,-96.1257,38.0242
"26973",0,-101.07,44.37
"26974",0,-100.9755,44.37005
"26975",0,-100.8735,44.37005
"26976",1,-93.7678,37.71195
"26977",0,-99.838,45.0893
"26978",1,-88.2009,37.04395
"26979",0,-100.7,46.0411
"26980",0,-99.83525,45.0882
"26981",0,-99.85865,45.3795
"26982",0,-98.98395,44.68725
"26983",0,-102.251,47.3104
"26984",0,-98.76,44.275
"26985",0,-81.48,35.397
"26986",1,-81.4175,35.265
"26987",0,-98.2475,43.63
"26988",0,-83.1,36.68
"26989",1,-81.316,35.0265
"26990",0,-97.99,43.48
"26991",0,-97.87,43.47
"26992",0,-82.3,36.8076
"26993",0,-97.73,43.29
"26994",1,-97.58,43.265
"26995",0,-81.9304,39.1893
"26996",1,-83.58855,38.5628
"26997",0,-97.29,42.93
"26998",0,-97.12305,37.1909
"26999",0,-96.79795,40.0129
"27000",1,-96.75925,39.94135
"27001",0,-96.41855,39.9304
"27002",0,-96.49,46.16
"27003",0,-96.38625,46.035
"27004",0,-81.90205,40.876
"27005",1,-98.8822,40.8729
"27006",0,-98.87205,40.86475
"27007",0,-98.7752,40.85025
"27008",0,-87.1829,36.72745
"27009",0,-93.26795,43.81875
"27010",0,-99.5,41.06
"27011",2,-92.96775,43.68225
"27012",0,-93.4575,44.0859
"27013",0,-98.3725,40.887
"27014",0,-98.2443,40.85765
"27015",0,-92.73,43.57
"27016",2,-98.11685,40.8751
"27017",1,-96.797,46.27165
"27018",0,-96.1674,46.3851
"27019",1,-95.71,46.55
"27020",0,-97.131,44.19
"27021",0,-90.2774,43.06375
"27022",0,-87.9419,42.60395
"27023",0,-87.7808,40.0377
"27024",0,-87.6591,40.05
"27025",1,-88.4345,42.29735
"27026",2,-85.95195,42.47915
"27027",1,-85.74585,42.41365
"27028",2,-85.49085,42.3886
"27029",0,-76.37425,39.48705
"27030",1,-76.404,39.27645
"27031",0,-115.843,41.58325
"27032",0,-115.7975,41.7138
"27033",0,-99.51,37.699
"27034",0,-95.6284,38.3941
"27035",1,-99.0855,38.039
"27036",0,-95.28695,38.4804
"27037",0,-100.415,38.658
"27038",0,-98.7931,38.36905
"27039",1,-97.8376,38.36575
"27040",0,-97.74595,38.3766
"27041",0,-97.3512,38.4941
"27042",0,-97.99335,38.9366
"27043",0,-97.9437,39.04025
"27044",0,-116.141,42.0095
"27045",0,-93.74165,42.38465
"27046",0,-96.1925,43.2625
"27047",0,-93.5246,42.4793
"27048",0,-93.18035,42.4767
"27049",0,-93.0871,42.4887
"27050",0,-92.97865,42.4461
"27051",0,-93.044,42.42525
"27052",1,-92.63915,42.47905
"27053",1,-92.85395,42.4081
"27054",0,-93.9065,43.7925
"27055",0,-93.7095,43.6
"27056",0,-93.658,43.621
"27057",0,-93.626,43.668
"27058",0,-104.83,40.63
"27059",0,-104.81,40.67
"27060",0,-82.299,28.7845
"27061",0,-84.7504,29.71815
"27062",0,-103.89,39.17
"27063",0,-100.5755,41.58025
"27064",0,-88.97555,42.7971
"27065",0,-100.244,41.3498
"27066",0,-102.88,40.6
"27067",1,-82.3283,27.33485
"27068",1,-103.169,46.7629
"27069",0,-102.745,46.56845
"27070",0,-98.4315,44.281
"27071",0,-97.97725,45.3588
"27072",0,-97.92,43.97
"27073",0,-97.821,43.7705
"27074",0,-97.76,43.73
"27075",0,-97.5005,43.5605
"27076",0,-97.26,43.38
"27077",0,-97.0805,43.17025
"27078",2,-99.29705,42.61665
"27079",0,-98.55,43.39
"27080",0,-68.13,47.035
"27081",1,-72.66005,41.70795
"27082",0,-81.675,30.26
"27083",0,-104.3,39.86
"27084",0,-99.5921,47.8648
"27085",0,-98.10205,48.04535
"27086",0,-97.39655,48.1859
"27087",1,-97.64435,47.96345
"27088",1,-97.38645,48.3921
"27089",0,-101.0065,47.4154
"27090",1,-97.2661,48.31245
"27091",0,-100.749,47.48
"27092",0,-97.18,48.09
"27093",0,-97.1,47.9
"27094",0,-100.904,41.1011
"27095",1,-100.818,41.15
"27096",1,-97.09,47.5989
"27097",0,-97.0369,47.4872
"27098",0,-96.89,47.46
"27099",0,-99.2,48.56
"27100",0,-99.2359,48.5781
"27101",0,-80.0096,32.9192
"27102",0,-86.2605,34.221
"27103",0,-82.5116,28.06145
"27104",0,-105.112,44.3617
"27105",0,-104.147,46.6832
"27106",0,-82.3071,27.89445
"27107",0,-97.4472,38.8913
"27108",0,-88.22585,36.72535
"27109",0,-88.0679,36.74165
"27110",1,-87.55085,36.71465
"27111",0,-103.15,40.6
"27112",0,-104.475,47.172
"27113",0,-95.32,44.13
"27114",0,-89.8583,40.5822
"27115",0,-89.8103,40.2239
"27116",1,-103.937,43.86
"27117",0,-103.685,47.02115
"27118",1,-102.554,48.9953
"27119",0,-103.502,46.96615
"27120",0,-102.1965,48.985
"27121",0,-102.6725,48.58345
"27122",0,-103.642,46.2524
"27123",3,-102.792,46.85765
"27124",1,-101.697,48.88955
"27125",0,-101.185,43.34145
"27126",0,-100.6,43.2488
"27127",1,-99.9387,43.2061
"27128",1,-99.9198,43.2553
"27129",1,-83.0858,39.2068
"27130",1,-82.9741,38.9946
"27131",0,-76.9374,41.0756
"27132",0,-103.8,38.88
"27133",0,-102.472,46.84785
"27134",0,-80.5863,27.6601
"27135",0,-105.97,36.6211
"27136",0,-101.027,43.2942
"27137",2,-104.336,44.5725
"27138",0,-106.073,48.05
"27139",0,-106.05,48.0445
"27140",2,-100.755,42.8297
"27141",2,-95.41175,45.41055
"27142",1,-94.92075,45.2314
"27143",0,-94.988,45.583
"27144",0,-99.9675,37.5775
"27145",0,-81.4181,28.42335
"27146",0,-72.5056,44.06115
"27147",1,-79.4568,37.03985
"27148",1,-79.30535,37.0912
"27149",0,-79.008,37.059
"27150",0,-76.9062,35.5821
"27151",0,-76.96765,35.4875
"27152",0,-102.9815,37.6397
"27153",0,-70.7267,44.47505
"27154",0,-106.1725,35.19645
"27155",0,-101.881,39.7571
"27156",0,-98.03225,37.4458
"27157",0,-101.7055,39.52785
"27158",0,-101.71,39.38
"27159",0,-98.92815,38.5097
"27160",0,-101.42,38.87
"27161",0,-96.6336,37.77715
"27162",0,-104.85,39.39
"27163",0,-93.77435,33.96215
"27164",0,-101.984,33.35775
"27165",0,-92.3938,35.00535
"27166",0,-92.15565,35.10095
"27167",0,-92.1301,34.1903
"27168",0,-103.27,38.86
"27169",0,-102.2795,38.1634
"27170",0,-75.9976,38.31025
"27171",0,-81.0355,29.2841
"27172",0,-90.2425,42.61485
"27173",0,-81.02465,29.14135
"27174",0,-90.27715,42.53695
"27175",1,-89.4343,41.3477
"27176",1,-78.39735,42.95965
"27177",0,-77.78175,43.2865
"27178",1,-78.58245,41.48355
"27179",1,-78.90535,42.03005
"27180",0,-78.6674,42.05725
"27181",0,-82.6032,27.97275
"27182",1,-90.89415,43.3833
"27183",1,-89.2946,43.7183
"27184",0,-103.69,39.37
"27185",0,-105.8,43.7897
"27186",0,-89.9902,42.60805
"27187",1,-94.189,32.42205
"27188",0,-96.1558,39.6879
"27189",0,-88.7352,33.47155
"27190",1,-85.62955,35.69435
"27191",0,-86.995,34.952
"27192",0,-75.9563,41.5118
"27193",0,-75.94685,41.5244
"27194",2,-75.2197,40.9533
"27195",0,-78.5689,39.5751
"27196",2,-74.6213,41.271
"27197",2,-74.615,41.2704
"27198",0,-74.565,41.295
"27199",0,-78.32745,39.6965
"27200",0,-103.01,37.37875
"27201",0,-103.78,39.19
"27202",0,-93.6315,32.34755
"27203",1,-92.64835,33.8866
"27204",2,-91.0999,34.1351
"27205",2,-91.0218,34.17845
"27206",0,-90.75365,35.49905
"27207",2,-90.9099,34.21555
"27208",2,-90.86535,34.2367
"27209",0,-91.56475,34.07665
"27210",2,-90.805,34.26505
"27211",2,-90.77145,34.28725
"27212",0,-88.74405,42.4069
"27213",1,-89.7922,35.1911
"27214",2,-89.78385,34.9315
"27215",0,-89.5322,35.6395
"27216",1,-88.47605,35.6292
"27217",0,-88.35695,35.78155
"27218",1,-86.30405,36.5488
"27219",1,-86.18,36.88025
"27220",1,-81.91825,40.73045
"27221",1,-77.3376,39.3611
"27222",1,-77.3157,39.36095
"27223",0,-76.9245,39.493
"27224",1,-76.92935,39.3265
"27225",1,-73.105,41.275
"27226",1,-72.595,41.29
"27227",0,-100.45,38.78
"27228",0,-100.41,38.75
"27229",0,-100.2715,38.6495
"27230",0,-100.2365,38.6295
"27231",0,-75.76855,42.037
"27232",0,-100.955,37.4048
"27233",1,-100.966,37.3748
"27234",1,-86.64135,39.5223
"27235",0,-87.47425,36.89565
"27236",0,-109.682,40.19305
"27237",0,-109.534,40.4513
"27238",1,-93.5812,44.9852
"27239",0,-103.83,40.68
"27240",1,-92.62375,45.03815
"27241",0,-92.46285,45.02665
"27242",1,-78.24915,42.2785
"27243",1,-78.52765,41.2378
"27244",0,-79.1714,33.84605
"27245",0,-81.77625,28.1005
"27246",0,-107.7085,43.8393
"27247",0,-108.9405,40.2289
"27248",0,-81.98085,26.6864
"27249",0,-104,39
"27250",1,-94.1654,30.1227
"27251",1,-105.4345,38.96505
"27252",0,-104.635,37.50375
"27253",0,-104.2,36.09
"27254",0,-93.26795,44.93715
"27255",1,-90.2854,39.54985
"27256",1,-92.90965,44.57935
"27257",1,-92.86925,44.77675
"27258",2,-89.83675,39.67935
"27259",0,-92.416,44.6784
"27260",0,-92.68845,44.9777
"27261",0,-93.1962,45.2498
"27262",0,-92.145,42.94045
"27263",1,-89.5031,39.74255
"27264",3,-89.36335,40.0512
"27265",0,-92.77825,45.1992
"27266",0,-91.86155,42.95805
"27267",0,-92.406,43.3502
"27268",0,-92.29855,45.0687
"27269",0,-92.96705,45.5114
"27270",0,-91.8225,43.222
"27271",0,-89.1277,40.17675
"27272",0,-92.2694,45.1462
"27273",0,-88.78525,40.4197
"27274",1,-91.8021,42.62455
"27275",0,-87.7164,40.2719
"27276",0,-91.358,42.0241
"27277",0,-84.67295,40.1084
"27278",1,-88.47,41.9142
"27279",1,-87.70675,40.83405
"27280",0,-88.4689,41.93755
"27281",0,-94.88335,44.23385
"27282",2,-87.0487,41.62975
"27283",1,-92.1344,37.60115
"27284",0,-82.90115,39.4441
"27285",1,-70.4565,44.3007
"27286",0,-101.894,33.59565
"27287",0,-77.32625,42.84585
"27288",0,-97.14995,27.958
"27289",1,-94.79595,29.28625
"27290",0,-99.02,43.74
"27291",0,-103.716,38.2418
"27292",1,-122.14,47.19
"27293",0,-85.82145,35.68535
"27294",0,-86.65785,32.87795
"27295",1,-85.92355,38.5003
"27296",0,-97.62,26.46
"27297",0,-99.73,40.14
"27298",0,-93.0662,32.2384
"27299",0,-96.6224,29.0586
"27300",0,-87.3636,34.43115
"27301",0,-102.5485,47.98595
"27302",1,-92.2583,32.749
"27303",0,-91.0014,33.6564
"27304",1,-91.0338,33.258
"27305",2,-85.7533,36.75555
"27306",0,-86.2375,37.70385
"27307",2,-85.04195,37.24685
"27308",1,-86.782,36.37375
"27309",1,-84.0013,37.6096
"27310",1,-86.54805,35.14215
"27311",0,-85.5593,35.08
"27312",0,-85.5157,35.0412
"27313",0,-84.57,35.6213
"27314",0,-84.4445,35.43
"27315",0,-91.27375,31.963
"27316",1,-84.235,31.995
"27317",0,-93.0051,29.7605
"27318",0,-93.4678,32.0003
"27319",0,-92.7384,30.10735
"27320",1,-92.71285,30.33055
"27321",0,-92.70155,30.45785
"27322",0,-92.97915,32.0541
"27323",1,-92.69695,30.49205
"27324",0,-92.6832,30.57765
"27325",0,-92.6591,30.7581
"27326",0,-83.79395,39.5459
"27327",0,-81.82,31.8791
"27328",2,-81.71,32.0075
"27329",0,-96.1464,35.3245
"27330",1,-93.5628,32.5563
"27331",0,-93.28805,32.2106
"27332",0,-92.65345,32.8119
"27333",0,-92.52405,33.09965
"27334",1,-95.5003,34.5109
"27335",0,-94.2416,32.38565
"27336",1,-92.81495,33.33095
"27337",1,-92.77165,33.47015
"27338",1,-92.76925,33.3532
"27339",0,-93.91355,32.58165
"27340",0,-93.86195,32.69895
"27341",2,-92.6345,33.7124
"27342",0,-93.7335,32.98485
"27343",1,-92.57095,33.85035
"27344",2,-93.7063,32.5905
"27345",0,-94.4003,32.0678
"27346",1,-92.23745,34.34395
"27347",1,-93.88185,35.00625
"27348",1,-93.24055,33.25545
"27349",1,-93.19935,33.3039
"27350",0,-93.955,32.71665
"27351",0,-92.07085,34.68885
"27352",0,-93.94425,32.8364
"27353",2,-92.7735,33.82885
"27354",0,-93.88645,32.25755
"27355",1,-93.1428,33.3215
"27356",0,-92.95365,32.9397
"27357",0,-94.18895,33.41305
"27358",0,-93.32905,32.95525
"27359",1,-92.52435,34.28775
"27360",0,-93.17065,33.0809
"27361",1,-92.001,34.1776
"27362",1,-87.65875,34.1864
"27363",0,-124.01,45.01
"27364",0,-109.622,31.4114
"27365",1,-94.427,33.476
"27366",0,-86.56,30.72
"27367",0,-83.73,33.095
"27368",0,-83.445,33.33
"27369",0,-83.325,33.435
"27370",0,-82.765,31.5
"27371",1,-82.58,31.625
"27372",2,-82.215,31.54
"27373",0,-89.52,32.83
"27374",0,-84.315,30.54
"27375",1,-81.835,31.595
"27376",0,-85.795,31.54
"27377",0,-85.77,31.57
"27378",0,-90.1333,29.89665
"27379",0,-80.395,25.465
"27380",0,-81.74465,24.56095
"27381",0,-81.92,27.54
"27382",0,-80.39855,25.1441
"27383",0,-95.16,32.01
"27384",0,-95.01,32.12
"27385",2,-94.66,32.535
"27386",1,-94.5,32.89
"27387",0,-94.95,31.98
"27388",3,-94.705,31.34
"27389",1,-94.04,33.07
"27390",1,-94.05,33.05
"27391",1,-94.03,33.08
"27392",1,-94.49,31.785
"27393",2,-94.34,31.995
"27394",0,-93.96,31.25
"27395",0,-93.5,31.755
"27396",0,-93.73,31.205
"27397",0,-93.5,31.6
"27398",0,-93.22,32.045
"27399",2,-92.13885,30.8094
"27400",2,-92.38975,30.28725
"27401",0,-92.1218,30.8752
"27402",0,-92.0875,30.94905
"27403",0,-92.36675,30.35735
"27404",0,-92.3377,30.39825
"27405",1,-92.31595,30.4335
"27406",1,-92.49275,30.3712
"27407",0,-92.3085,30.47505
"27408",0,-92.30565,30.49465
"27409",2,-92.51245,30.01745
"27410",0,-92.3084,30.5287
"27411",0,-92.0427,31.03885
"27412",0,-92.30625,30.54355
"27413",1,-92.47485,30.0989
"27414",1,-92.51,32.805
"27415",0,-88.81,30.64
"27416",0,-119.8505,36.73075
"27417",0,-119.877,34.4258
"27418",1,-118.0855,33.7229
"27419",0,-92.04475,30.81595
"27420",1,-93.91715,31.51205
"27421",3,-94.0408,32.51875
"27422",3,-94.10605,32.50255
"27423",2,-95.75045,32.60955
"27424",3,-93.97795,32.5344
"27425",0,-93.23035,31.78595
"27426",0,-90.2313,32.47875
"27427",2,-95.6842,32.06885
"27428",0,-95.6855,33.06375
"27429",1,-95.60755,32.0965
"27430",0,-95.5548,33.14085
"27431",1,-90.3805,30.6884
"27432",0,-95.33705,32.1953
"27433",1,-95.2652,32.2424
"27434",1,-94.5753,32.6744
"27435",2,-90.35355,31.84775
"27436",0,-82.0454,30.5211
"27437",0,-82.0393,30.53685
"27438",0,-81.82925,30.56075
"27439",1,-82.12285,30.00195
"27440",0,-119.185,34.2591
"27441",0,-85.86095,35.21585
"27442",0,-114.655,33.58145
"27443",2,-86.5979,34.73
"27444",0,-85.69,35.11
"27445",0,-80.66525,28.26325
"27446",1,-121.7535,37.90675
"27447",0,-86.9048,36.5753
"27448",0,-119.27,35.3
"27449",2,-99.402,35.6121
"27450",0,-99.19,35.7413
"27451",0,-122.55,39.73
"27452",0,-93.683,33.92215
"27453",1,-92.6227,34.6245
"27454",1,-91.8228,35.30645
"27455",1,-91.69255,35.4635
"27456",2,-92.1307,35.4199
"27457",1,-91.52805,35.6337
"27458",1,-91.9975,38.48125
"27459",0,-91.92335,38.66945
"27460",0,-91.89625,38.716
"27461",1,-90.78035,36.59955
"27462",1,-89.55345,32.44325
"27463",1,-89.5536,32.45415
"27464",0,-82.56985,28.73115
"27465",0,-81.7771,28.08035
"27466",1,-81.5475,28.07
"27467",0,-83.737,32.2309
"27468",1,-87.061,34.366
"27469",1,-86.845,33.24645
"27470",1,-86.65825,32.85125
"27471",1,-82.033,33.6975
"27472",1,-81.01605,35.23545
"27473",0,-80.6964,28.12625
"27474",2,-80.3974,35.71305
"27475",3,-80.04025,36.00315
"27476",0,-79.001,36.5785
"27477",2,-82.02385,33.6374
"27478",2,-81.468,34.0167
"27479",1,-78.87625,36.2894
"27480",0,-81.1657,34.2684
"27481",0,-80.14735,26.1764
"27482",0,-92.64755,39.32105
"27483",0,-89.5222,39.1457
"27484",0,-89.5174,37.77375
"27485",0,-86.59285,34.0897
"27486",0,-88.0406,31.16895
"27487",0,-86.0359,31.2893
"27488",0,-84.6022,30.5131
"27489",1,-83.4886,33.77775
"27490",0,-82.981,34.518
"27491",1,-82.7085,34.6355
"27492",0,-80.9,32.24
"27493",0,-80.6596,26.6861
"27494",0,-102.534,39.1706
"27495",0,-97.96825,27.5174
"27496",0,-102.1155,35.18465
"27497",0,-102.0565,34.9853
"27498",0,-103.905,37.4123
"27499",0,-103.129,38.018
"27500",0,-103.1435,38.0259
"27501",0,-102.9715,38.17615
"27502",0,-102.957,38.21605
"27503",0,-102.941,38.2553
"27504",0,-102.903,38.3174
"27505",1,-102.8705,38.4069
"27506",0,-102.8305,38.3679
"27507",0,-102.8165,38.44165
"27508",0,-102.793,38.4633
"27509",0,-102.769,38.4539
"27510",0,-102.7605,38.49415
"27511",0,-102.83,38.58965
"27512",0,-104.16,39.52
"27513",0,-104.08,39.9
"27514",1,-101.3645,37.9207
"27515",0,-101.1215,35.08455
"27516",0,-101.301,37.9908
"27517",0,-100.9335,35.15945
"27518",1,-101.15,35.04925
"27519",0,-102.6875,38.90635
"27520",0,-101.206,38.05675
"27521",0,-100.846,35.22125
"27522",0,-102.825,38.75885
"27523",0,-100.818,36.5005
"27524",0,-100.975,35.1609
"27525",1,-101.066,38.2379
"27526",0,-102.6395,38.8743
"27527",0,-101.054,38.232
"27528",0,-101.0385,38.29455
"27529",0,-100.724,35.2779
"27530",0,-101.281,38.14225
"27531",0,-100.5995,35.49045
"27532",0,-102.5285,39.01315
"27533",0,-102.4865,39.02935
"27534",1,-100.918,38.42085
"27535",2,-100.582,34.17175
"27536",0,-100.7095,38.52405
"27537",3,-100.4205,34.21515
"27538",0,-100.58,38.57915
"27539",0,-100.185,34.1717
"27540",0,-100.358,38.8415
"27541",0,-103.42,39.34
"27542",1,-90.39855,33.33575
"27543",0,-91.2061,38.85755
"27544",0,-91.1797,38.9058
"27545",0,-91.1475,38.97125
"27546",0,-94.2052,33.08895
"27547",0,-94.0229,33.20795
"27548",0,-94.102,33.1772
"27549",0,-91.10895,39.09995
"27550",0,-93.9638,33.23105
"27551",0,-91.05785,39.15905
"27552",1,-96.10275,32.3709
"27553",0,-95.4215,32.836
"27554",0,-95.21725,32.94425
"27555",0,-92.356,32.922
"27556",1,-89.5668,31.9856
"27557",2,-88.93935,32.23165
"27558",0,-88.2842,32.3645
"27559",4,-90.1721,32.9184
"27560",3,-91.2085,32.4492
"27561",1,-87.80175,32.5742
"27562",0,-88.964,34.48515
"27563",4,-90.0813,32.9644
"27564",0,-87.51865,32.79815
"27565",0,-94.89945,40.36
"27566",0,-94.83905,40.44035
"27567",0,-93.31235,36.58625
"27568",0,-90.0991,35.87155
"27569",2,-88.79595,33.547
"27570",2,-88.58675,33.63985
"27571",1,-88.3878,33.76515
"27572",0,-87.3628,36.76975
"27573",0,-90.44155,38.5946
"27574",1,-87.9463,35.783
"27575",0,-87.8137,33.9846
"27576",0,-90.36375,38.6905
"27577",1,-86.35875,37.2966
"27578",1,-87.5073,35.6576
"27579",2,-86.76375,34.12585
"27580",1,-84.8305,37.8739
"27581",1,-88.79925,32.5889
"27582",0,-86.1845,36.544
"27583",1,-87.62735,33.6259
"27584",1,-87.5063,33.6988
"27585",3,-86.26155,34.2549
"27586",3,-87.03975,33.7934
"27587",3,-85.94185,34.38695
"27588",3,-85.46605,34.5467
"27589",3,-85.55355,34.5365
"27590",1,-85.4308,34.5576
"27591",4,-85.83535,34.2821
"27592",2,-84.21145,35.59445
"27593",0,-84.46465,35.06605
"27594",1,-83.82,35.08
"27595",2,-80.0235,34.267
"27596",2,-79.8815,34.288
"27597",0,-78.28985,35.83765
"27598",1,-79.7685,34.303
"27599",0,-80.4006,25.1415
"27600",0,-97.02225,39.88765
"27601",1,-96.98335,40.11845
"27602",1,-92.49285,36.5393
"27603",1,-92.5998,36.49385
"27604",0,-88.6579,46.1124
"27605",1,-92.48235,36.54435
"27606",1,-92.3457,36.59905
"27607",0,-92.3525,36.588
"27608",1,-92.2279,36.70065
"27609",1,-91.49445,37.8169
"27610",3,-92.63495,35.5189
"27611",1,-88.90145,43.93635
"27612",1,-91.94935,36.9599
"27613",0,-89.2234,43.7512
"27614",0,-89.22805,43.75315
"27615",1,-92.4926,34.4066
"27616",1,-92.3395,35.75565
"27617",2,-92.5515,35.395
"27618",2,-92.32455,34.5682
"27619",1,-90.6521,38.27335
"27620",2,-92.0085,34.8934
"27621",2,-94.0225,34.12
"27622",2,-90.299,38.38455
"27623",0,-90.24155,38.3425
"27624",0,-90.73775,37.32145
"27625",1,-91.6561,35.2216
"27626",0,-93.96295,34.0717
"27627",3,-91.2146,35.47795
"27628",1,-92.55785,34.08
"27629",0,-88.13175,36.6429
"27630",1,-88.9236,34.62205
"27631",0,-87.40635,35.1022
"27632",1,-92.3711,33.3291
"27633",1,-92.02875,33.7712
"27634",0,-94.19975,33.0184
"27635",1,-91.01365,35.22155
"27636",1,-90.5805,35.5554
"27637",0,-93.3735,33.8605
"27638",0,-90.4264,35.7507
"27639",0,-90.5749,36.8749
"27640",1,-89.93325,35.32435
"27641",2,-88.9678,36.5786
"27642",0,-90.03955,34.88275
"27643",1,-89.8896,34.2436
"27644",0,-88.5066,36.76765
"27645",0,-88.9904,35.77375
"27646",2,-88.8831,35.81985
"27647",3,-88.98255,34.93155
"27648",3,-89.0354,34.89785
"27649",2,-87.52405,37.09275
"27650",0,-87.3952,37.1385
"27651",3,-88.82865,35.0286
"27652",0,-88.7355,35.0795
"27653",2,-88.52275,35.24565
"27654",2,-89.5037,34.4961
"27655",0,-88.2405,35.52145
"27656",1,-87.79065,35.7118
"27657",2,-87.6245,35.82045
"27658",2,-87.47965,35.9011
"27659",1,-86.7162,36.29675
"27660",1,-86.6145,36.3583
"27661",0,-87.24845,35.85005
"27662",0,-85.70615,36.7
"27663",2,-84.73,36.8855
"27664",0,-82.3715,34.261
"27665",1,-81.33695,34.5086
"27666",0,-83.28215,33.09975
"27667",1,-88.731,44.1955
"27668",0,-88.6565,44.1805
"27669",1,-83.52,41.3403
"27670",1,-101.199,38.4911
"27671",0,-101.1895,38.56105
"27672",0,-101.23,38.82335
"27673",0,-101.125,38.81495
"27674",0,-101.0465,38.7867
"27675",0,-100.7035,38.5013
"27676",0,-100.075,38.58
"27677",0,-98.062,36.793
"27678",3,-97.6816,36.907
"27679",3,-97.688,36.904
"27680",0,-97.7685,36.837
"27681",0,-98.31185,37.407
"27682",1,-97.486,36.9335
"27683",1,-97.376,36.9655
"27684",0,-97.443,36.902
"27685",1,-97.3387,37.00255
"27686",2,-97.96305,37.5077
"27687",1,-97.82305,37.5269
"27688",0,-97.707,35.7615
"27689",0,-97.888,35.4615
"27690",1,-97.0204,37.077
"27691",0,-97.1685,36.4805
"27692",1,-97.5984,37.5948
"27693",1,-96.895,36.59705
"27694",1,-97.078,36.503
"27695",1,-98.07555,34.24235
"27696",1,-96.96525,37.09935
"27697",0,-97.543,35.604
"27698",1,-97.7345,34.6885
"27699",4,-97.3295,35.3795
"27700",1,-97.459,35.3315
"27701",1,-97.421,35.306
"27702",0,-96.5017,37.3153
"27703",4,-97.23815,35.2179
"27704",0,-96.6117,36.7
"27705",1,-97.4034,35.18215
"27706",1,-97.3925,34.902
"27707",0,-97.4265,34.8955
"27708",2,-97.163,35.1945
"27709",0,-96.5603,36.74865
"27710",0,-97.7333,34.11435
"27711",0,-96.33955,36.6958
"27712",3,-97.0525,35.3525
"27713",0,-97.617,34.3295
"27714",3,-96.68235,35.32175
"27715",2,-97.473,34.184
