"","ab_id","px","pz","des","pitch_id","id","type","stand","batter","hit"
"4506",1203168,-0.491,1.638,"Swinging Strike",4541917,103,"S","R",425509,0
"4507",1203168,1.649,2.966,"Swinging Strike",4541919,105,"S","R",425509,0
"4508",1203177,-0.071,2.67,"In play, out(s)",4541958,337,"X","R",425509,0
"4509",1205388,-0.185,3.371,"Foul",4550439,126,"S","R",425509,0
"4510",1205388,0.13,2.375,"Foul",4550440,127,"S","R",425509,0
"4511",1205388,-0.215,1.106,"Swinging Strike",4550442,129,"S","R",425509,0
"4512",1205432,-1.081,2.188,"Swinging Strike",4550605,474,"S","R",425509,0
"4513",1205432,0.385,1.5,"Swinging Strike",4550606,475,"S","R",425509,0
"4514",1205432,0.677,2.28,"In play, no out",4550609,478,"X","R",425509,1
"4515",1206057,0.095,2.386,"Foul",4553017,133,"S","R",425509,0
"4516",1206057,0.775,3,"Foul",4553018,134,"S","R",425509,0
"4517",1206057,0.515,1.906,"In play, out(s)",4553021,137,"X","R",425509,0
"4518",1206119,0.53,1.882,"Foul",4553271,628,"S","R",425509,0
"4519",1206119,-0.332,1.504,"Foul",4553274,631,"S","R",425509,0
"4520",1206119,-1.353,3.207,"Swinging Strike",4553275,632,"S","R",425509,0
"4521",1207324,0.558,2.919,"Swinging Strike",4557902,372,"S","R",425509,0
"4522",1207332,0.569,2.415,"Foul",4557929,97,"S","R",425509,0
"4523",1207332,0.109,3.004,"In play, no out",4557931,99,"X","R",425509,1
"4524",1208183,0.632,2.198,"In play, out(s)",4561172,244,"X","R",425509,0
"4525",1208221,1.024,1.303,"Swinging Strike",4561314,361,"S","R",425509,0
"4526",1208221,-0.239,3.316,"Swinging Strike",4561316,363,"S","R",425509,0
"4527",1208229,-0.499,2.095,"In play, out(s)",4561345,496,"X","R",425509,0
"4528",1210348,-0.227,2.712,"In play, out(s)",4569570,516,"X","R",425509,0
"4529",1212205,0.858,2.08,"In play, out(s)",4576811,215,"X","R",425509,0
"4530",1212235,0.124,2.103,"Foul",4576939,414,"S","R",425509,0
"4531",1212235,0.487,1.243,"Swinging Strike",4576940,415,"S","R",425509,0
"4532",1212243,-0.378,2.583,"In play, out(s)",4576974,573,"X","R",425509,0
"4533",1212504,1.14,2.49,"Foul",4578044,352,"S","R",425509,0
"4534",1212504,0.75,1.76,"Foul",4578045,353,"S","R",425509,0
"4535",1212532,0.9,1.52,"In play, no out",4578158,482,"X","R",425509,1
"4536",1214568,-0.087,2.476,"Foul",4586052,512,"S","R",425509,0
"4537",1214568,0.251,1.786,"In play, no out",4586053,513,"X","R",425509,1
"4538",1226356,0.775,2.573,"Foul Tip",4631775,458,"S","R",425509,0
"4539",1238132,-0.233,1.959,"In play, no out",4677229,521,"X","R",425509,1
"4540",1238509,0.03,2.552,"In play, out(s)",4678751,106,"X","R",425509,0
"4541",1238540,-0.305,3.045,"Foul",4678869,236,"S","R",425509,0
"4542",1238540,1.007,1.655,"Swinging Strike",4678871,238,"S","R",425509,0
"4543",1238540,-0.221,1.975,"Foul",4678873,240,"S","R",425509,0
"4544",4349,1.402,1.335,"Swinging Strike",16435,535,"S","R",425509,0
"4545",98843,0.022,1.039,"Foul",371250,74,"S","R",425509,0
"4546",98895,0.105,2.78,"Foul",371430,280,"S","R",425509,0
"4547",98895,-0.921,2.752,"In play, out(s)",371431,281,"X","R",425509,0
"4548",124593,-0.738,2.785,"Foul",468517,635,"S","R",425509,0
"4549",124593,-1.253,3.327,"Foul",468519,637,"S","R",425509,0
"4550",157331,-0.254,3.635,"Swinging Strike",591900,328,"S","R",425509,0
"4551",157331,-0.592,2.649,"In play, out(s)",591901,329,"X","R",425509,0
"4552",157381,0.764,2.634,"In play, out(s)",592105,211,"X","R",425509,0
"4553",159331,0.439,2.572,"In play, out(s)",599399,72,"X","R",425509,0
"4554",159343,0.6,1.915,"Foul",599452,574,"S","R",425509,0
"4555",159343,0.422,1.869,"In play, out(s)",599455,577,"X","R",425509,0
"4556",159367,1.093,2.182,"Swinging Strike",599537,505,"S","R",425509,0
"4557",159375,0.514,1.966,"Swinging Strike",599567,200,"S","R",425509,0
"4558",159375,-0.103,2.769,"Swinging Strike",599568,201,"S","R",425509,0
"4559",159391,0.308,2.372,"Swinging Strike",599628,297,"S","R",425509,0
"4560",165383,0.649,1.886,"Swinging Strike",622224,503,"S","R",425509,0
"4561",169659,-1.052,2.804,"Foul",638602,313,"S","R",425509,0
"4562",169659,-0.703,3.109,"In play, no out",638603,314,"X","R",425509,1
"4563",171763,0.114,2.793,"In play, out(s)",646666,384,"X","R",425509,0
"4564",171767,-0.022,3.835,"Foul",646679,110,"S","R",425509,0
"4565",171767,0.64,3.296,"Foul Tip",646681,112,"S","R",425509,0
"4566",173671,0.695,3.145,"In play, out(s)",653996,643,"X","R",425509,0
"4567",198580,-1.132,2.616,"Foul",748605,220,"S","R",425509,0
"4568",198580,-0.195,3.501,"Foul",748607,222,"S","R",425509,0
"4569",198587,0.517,1.791,"Foul",748633,503,"S","R",425509,0
"4570",200509,0.348,2.468,"Swinging Strike",755817,519,"S","R",425509,0
"4571",200509,-1.358,2.684,"Foul",755821,523,"S","R",425509,0
"4572",200509,-0.634,3.145,"Foul",755823,525,"S","R",425509,0
"4573",200527,-1.171,1.858,"Foul",755889,694,"S","R",425509,0
"4574",200527,-0.488,2.015,"Foul",755891,696,"S","R",425509,0
"4575",200540,-1.448,2.07,"Swinging Strike",755956,349,"S","R",425509,0
"4576",200540,0.685,2.317,"In play, out(s)",755957,350,"X","R",425509,0
"4577",201686,-0.614,3.821,"Foul",760325,585,"S","R",425509,0
"4578",201694,-0.203,3.389,"Foul Tip",760361,223,"S","R",425509,0
"4579",201694,-0.41,3.166,"In play, out(s)",760363,225,"X","R",425509,0
"4580",202101,-0.139,2.142,"In play, no out",761937,275,"X","R",425509,1
"4581",204682,-0.485,2.355,"In play, out(s)",771783,432,"X","R",425509,0
"4582",209378,-0.925,2.519,"Swinging Strike",789539,89,"S","R",425509,0
"4583",209404,1.577,2.444,"Foul",789647,585,"S","R",425509,0
"4584",210446,-0.746,3.304,"Foul",793655,346,"S","R",425509,0
"4585",212126,-0.508,2.418,"Foul",799923,189,"S","R",425509,0
"4586",212126,-0.764,2.783,"Foul",799927,193,"S","R",425509,0
"4587",216616,-0.135,1.486,"Swinging Strike",816893,323,"S","R",425509,0
"4588",216859,0.751,2.128,"In play, no out",817829,84,"X","R",425509,1
"4589",218884,0.207,2.671,"In play, no out",825554,82,"X","R",425509,1
"4590",219969,0.258,2.588,"In play, out(s)",829684,480,"X","R",425509,0
"4591",225935,-0.56,2.996,"Foul",852514,374,"S","R",425509,0
"4592",225935,-0.835,2.858,"In play, no out",852516,376,"X","R",425509,1
"4593",225950,-0.831,3.305,"In play, out(s)",852579,21,"X","R",425509,0
"4594",225959,0.377,1.898,"Foul",852610,523,"S","R",425509,0
"4595",228560,0.236,2.121,"In play, no out",862490,411,"X","R",425509,1
"4596",228583,-1.099,2.87,"Foul",862571,64,"S","R",425509,0
"4597",228583,-1.333,1.932,"Swinging Strike",862573,66,"S","R",425509,0
"4598",228583,-0.391,2.813,"Foul (Runner Going)",862574,67,"S","R",425509,0
"4599",228583,-0.02,2.444,"In play, no out",862575,68,"X","R",425509,1
"4600",228603,0.029,2.615,"In play, out(s)",862657,225,"X","R",425509,0
"4601",228607,-0.99,1.745,"Swinging Strike",862670,524,"S","R",425509,0
"4602",228607,0.322,1.935,"In play, out(s)",862672,526,"X","R",425509,0
"4603",229537,-0.4,1.982,"Foul",866113,357,"S","R",425509,0
"4604",229537,0.686,2.025,"Foul",866114,358,"S","R",425509,0
"4605",229537,0.429,3.426,"In play, out(s)",866117,361,"X","R",425509,0
"4606",229544,-1.484,2.418,"Swinging Strike",866140,96,"S","R",425509,0
"4607",229544,-0.43,2.909,"Foul",866142,98,"S","R",425509,0
"4608",229588,-0.016,1.91,"Swinging Strike",866306,235,"S","R",425509,0
"4609",229595,-0.412,2.658,"Swinging Strike",866331,557,"S","R",425509,0
"4610",229595,-0.677,3.257,"Foul",866333,559,"S","R",425509,0
"4611",229595,0.971,2.945,"In play, out(s)",866334,560,"X","R",425509,0
"4612",230919,0.967,1.057,"Swinging Strike",871328,13,"S","R",425509,0
"4613",230949,0.873,3.634,"Foul",871457,406,"S","R",425509,0
"4614",230949,0.752,2.534,"In play, no out",871459,408,"X","R",425509,1
"4615",230956,-0.203,2.999,"Foul",871483,191,"S","R",425509,0
"4616",230956,1.32,2.58,"In play, out(s)",871484,192,"X","R",425509,0
"4617",232227,0.684,2.81,"In play, out(s)",876238,624,"X","R",425509,0
"4618",232234,0.966,2.112,"Foul Tip",876265,111,"S","R",425509,0
"4619",232234,-1.001,3.219,"Foul",876266,112,"S","R",425509,0
"4620",232234,1.363,2.321,"Foul",876268,114,"S","R",425509,0
"4621",232234,-0.562,2.251,"In play, out(s)",876269,115,"X","R",425509,0
"4622",232253,0.436,2.933,"Foul",876341,484,"S","R",425509,0
"4623",232253,0.207,3.083,"Foul",876342,485,"S","R",425509,0
"4624",232253,0.763,1.503,"Swinging Strike",876343,486,"S","R",425509,0
"4625",232266,0.537,1.678,"Foul Tip",876382,205,"S","R",425509,0
"4626",232266,0.301,3.381,"Foul",876383,206,"S","R",425509,0
"4627",232266,-0.598,3.018,"Swinging Strike",876384,207,"S","R",425509,0
"4628",232308,0.501,3.262,"Foul",876532,817,"S","R",425509,0
"4629",232308,-0.572,2.705,"In play, out(s)",876533,818,"X","R",425509,0
"4630",233276,0.694,3.15,"In play, out(s)",880150,305,"X","R",425509,0
"4631",233303,0.487,2.959,"In play, out(s)",880258,44,"X","R",425509,0
"4632",233316,0.714,2.481,"In play, out(s)",880299,165,"X","R",425509,0
"4633",233337,-0.609,3.562,"In play, out(s)",880379,464,"X","R",425509,0
"4634",234204,0.242,2.254,"In play, out(s)",883607,543,"X","R",425509,0
"4635",234218,-0.417,2.569,"In play, no out",883664,439,"X","R",425509,1
"4636",236462,-0.234,2.453,"Foul",892014,608,"S","R",425509,0
"4637",236462,0.163,3.057,"Foul",892015,609,"S","R",425509,0
"4638",236462,-0.125,3.412,"Foul",892016,610,"S","R",425509,0
"4639",236462,-0.922,2.015,"Foul",892017,611,"S","R",425509,0
"4640",236486,0.719,1.555,"Swinging Strike",892124,127,"S","R",425509,0
"4641",236497,0.502,3.091,"Swinging Strike",892171,767,"S","R",425509,0
"4642",236532,0.135,2.724,"In play, out(s)",892316,466,"X","R",425509,0
"4643",238261,0.31,2.765,"In play, out(s)",898782,325,"X","R",425509,0
"4644",238277,0.445,2.571,"Foul",898844,93,"S","R",425509,0
"4645",238314,0.276,3.69,"Swinging Strike",898992,214,"S","R",425509,0
"4646",238314,0.106,3.025,"Swinging Strike",898993,215,"S","R",425509,0
"4647",238314,-0.104,3.465,"In play, out(s)",898994,216,"X","R",425509,0
"4648",238324,-0.438,2.629,"Foul",899031,515,"S","R",425509,0
"4649",238324,-0.398,3.367,"Foul",899032,516,"S","R",425509,0
"4650",238330,-0.599,2.498,"Foul",899048,658,"S","R",425509,0
"4651",239500,-0.583,2.869,"Foul",903618,87,"S","R",425509,0
"4652",239500,0.493,2.312,"In play, out(s)",903619,88,"X","R",425509,0
"4653",239527,-0.258,2.387,"Foul",903721,394,"S","R",425509,0
"4654",239527,0.789,2.834,"Foul",903722,395,"S","R",425509,0
"4655",239527,0.192,3.278,"Foul",903723,396,"S","R",425509,0
"4656",239527,-1.31,3.592,"Foul",903724,397,"S","R",425509,0
"4657",239527,0.955,1.814,"Swinging Strike",903725,398,"S","R",425509,0
"4658",239536,0.404,2.358,"Foul",903757,205,"S","R",425509,0
"4659",239536,0.69,3.682,"Foul Tip",903759,207,"S","R",425509,0
"4660",239874,-1.087,2.244,"Foul",904987,15,"S","R",425509,0
"4661",239890,0.539,2.51,"In play, out(s)",905046,134,"X","R",425509,0
"4662",239899,0.129,1.401,"Foul",905077,374,"S","R",425509,0
"4663",239899,0.477,1.814,"In play, no out",905078,375,"X","R",425509,1
"4664",239915,0.273,3.172,"Foul",905145,534,"S","R",425509,0
"4665",239915,-0.002,2.67,"Swinging Strike",905146,535,"S","R",425509,0
"4666",239921,0.996,2.5,"In play, out(s)",905161,250,"X","R",425509,0
"4667",241812,-1.226,2.751,"In play, no out",912344,28,"X","R",425509,1
"4668",241821,0.531,3.223,"Foul",912377,420,"S","R",425509,0
"4669",241821,-1.385,2.255,"Foul",912378,421,"S","R",425509,0
"4670",241821,0.569,2.557,"In play, no out",912380,423,"X","R",425509,1
"4671",241829,-0.503,3.198,"Foul",912409,154,"S","R",425509,0
"4672",241829,0.176,2.658,"In play, no out",912410,155,"X","R",425509,1
"4673",241856,0.298,2.154,"In play, out(s)",912509,290,"X","R",425509,0
"4674",243021,0.946,0.764,"Swinging Strike",916837,67,"S","R",425509,0
"4675",243021,0.844,2.731,"Foul",916839,69,"S","R",425509,0
"4676",243021,0.614,2.764,"Swinging Strike",916840,70,"S","R",425509,0
"4677",243051,0.442,1.921,"In play, out(s)",916948,387,"X","R",425509,0
"4678",243067,-0.308,3.891,"Foul",917001,534,"S","R",425509,0
"4679",243067,-0.129,4.174,"Foul",917004,537,"S","R",425509,0
"4680",243067,-0.63,1.331,"Swinging Strike",917005,538,"S","R",425509,0
"4681",243070,-0.714,2.505,"Foul",917020,209,"S","R",425509,0
"4682",243070,0.366,2.113,"In play, out(s)",917021,210,"X","R",425509,0
"4683",256071,-0.527,2.948,"Foul",966376,425,"S","R",425509,0
"4684",256071,0.652,1.54,"In play, out(s)",966377,426,"X","R",425509,0
"4685",261278,0.88,2.437,"In play, out(s)",986177,427,"X","R",425509,0
"4686",261308,-0.014,2.306,"In play, out(s)",986304,588,"X","R",425509,0
"4687",261317,0.748,2.684,"Foul",986333,199,"S","R",425509,0
"4688",262079,-0.336,3.489,"Foul",989215,339,"S","R",425509,0
"4689",262079,0.363,1.969,"Swinging Strike",989217,341,"S","R",425509,0
"4690",262079,0.318,2.964,"Foul",989219,343,"S","R",425509,0
"4691",262095,0.151,2.013,"In play, out(s)",989289,53,"X","R",425509,0
"4692",262103,0.96,2.677,"Foul (Runner Going)",989315,464,"S","R",425509,0
"4693",262103,0.338,2.485,"Foul (Runner Going)",989317,466,"S","R",425509,0
"4694",262110,0.433,2.169,"In play, out(s)",989341,178,"X","R",425509,0
"4695",269029,0.716,2.902,"Swinging Strike",1015355,181,"S","R",425509,0
"4696",281681,0.108,1.652,"Swinging Strike",1062947,283,"S","R",425509,0
"4697",294049,0.113,1.989,"Foul",1110293,157,"S","R",425509,0
"4698",305787,0.023,1.758,"In play, no out",1154994,475,"X","R",425509,1
"4699",307321,-0.75,3.359,"Foul",1160825,598,"S","R",425509,0
"4700",307321,0.379,2.956,"In play, out(s)",1160827,600,"X","R",425509,0
"4701",307349,-1.614,1.958,"Swinging Strike",1161072,477,"S","R",425509,0
"4702",307349,-0.253,2.548,"Foul",1161074,479,"S","R",425509,0
"4703",308409,0.486,2.686,"Foul",1165198,358,"S","R",425509,0
"4704",308409,0.424,2.954,"In play, no out",1165200,360,"X","R",425509,1
"4705",335059,0.24,3.59,"Swinging Strike",1259041,660,"S","R",425509,0
"4706",343185,-0.494,3.449,"Foul",1290317,33,"S","R",425509,0
"4707",343219,-0.726,1.947,"Foul",1290435,199,"S","R",425509,0
"4708",351877,0.686,2.264,"Foul",1323633,500,"S","R",425509,0
"4709",351899,0.169,1.503,"Swinging Strike",1323723,217,"S","R",425509,0
"4710",356903,-0.204,3.412,"Foul",1342623,186,"S","R",425509,0
"4711",356903,0.172,1.692,"In play, no out",1342627,190,"X","R",425509,1
"4712",367309,-1.069,3.422,"Foul",1382406,392,"S","R",425509,0
"4713",367309,0.462,3.323,"Swinging Strike",1382407,393,"S","R",425509,0
"4714",367325,-1.22,2.668,"Swinging Strike",1382458,46,"S","R",425509,0
"4715",367325,1.33,1.689,"Foul",1382460,48,"S","R",425509,0
"4716",367325,0.127,3.113,"Foul",1382461,49,"S","R",425509,0
"4717",367325,0.576,2.229,"Swinging Strike",1382462,50,"S","R",425509,0
"4718",367331,0.333,2.433,"In play, no out",1382481,565,"X","R",425509,1
"4719",367830,0.202,2.486,"Foul",1384480,340,"S","R",425509,0
"4720",367830,1.432,2.909,"Foul",1384483,343,"S","R",425509,0
"4721",367830,-0.087,2.497,"In play, out(s)",1384485,345,"X","R",425509,0
"4722",367847,0.884,2.856,"In play, out(s)",1384551,28,"X","R",425509,0
"4723",369835,0.528,2.631,"Foul",1392105,66,"S","R",425509,0
"4724",369864,0.386,2.204,"In play, no out",1392199,448,"X","R",425509,1
"4725",369890,-0.661,2.062,"Swinging Strike",1392283,251,"S","R",425509,0
"4726",369890,0.003,2.323,"In play, no out",1392285,253,"X","R",425509,1
"4727",373281,-0.032,3.176,"Foul",1405320,209,"S","R",425509,0
"4728",373281,-0.521,3.272,"In play, out(s)",1405321,210,"X","R",425509,0
"4729",373305,-0.09,3.015,"In play, no out",1405404,578,"X","R",425509,1
"4730",374799,-0.578,3.062,"Foul",1411094,460,"S","R",425509,0
"4731",374799,0.359,1.659,"In play, out(s)",1411095,461,"X","R",425509,0
"4732",406653,0.636,2.13,"In play, out(s)",1519306,366,"X","R",425509,0
"4733",406657,0.203,2.467,"In play, out(s)",1519318,86,"X","R",425509,0
"4734",407171,-1.536,2.075,"Swinging Strike",1521289,363,"S","R",425509,0
"4735",408617,-0.53,1.85,"Swinging Strike",1526785,489,"S","R",425509,0
"4736",411227,-0.558,1.635,"Swinging Strike",1536667,455,"S","R",425509,0
"4737",417477,0.488,3.793,"Swinging Strike",1560645,575,"S","R",425509,0
"4738",430603,-0.26,1.899,"Foul",1611470,126,"S","R",425509,0
"4739",431161,-0.204,2.38,"Swinging Strike",1613539,326,"S","R",425509,0
"4740",438855,0.41,2.276,"Foul",1642818,250,"S","R",425509,0
"4741",438891,-0.486,3.114,"Foul",1642966,404,"S","R",425509,0
"4742",440521,0.503,2.898,"Foul",1649253,414,"S","R",425509,0
"4743",440521,0.653,3.388,"Foul",1649255,416,"S","R",425509,0
"4744",440521,-0.057,2.645,"In play, out(s)",1649256,417,"X","R",425509,0
"4745",440570,-0.153,3.537,"Swinging Strike",1649424,539,"S","R",425509,0
"4746",440570,-0.206,2.255,"Foul",1649425,540,"S","R",425509,0
"4747",440570,0.751,2.103,"In play, out(s)",1649428,543,"X","R",425509,0
"4748",446489,-0.597,2.942,"In play, out(s)",1671872,423,"X","R",425509,0
"4749",446497,-0.235,3.258,"In play, out(s)",1671908,79,"X","R",425509,0
"4750",458319,-0.193,3.215,"Foul",1716761,549,"S","R",425509,0
"4751",460899,-0.925,3.406,"In play, out(s)",1726559,410,"X","R",425509,0
"4752",462338,0.182,3.039,"In play, out(s)",1732153,504,"X","R",425509,0
"4753",464478,0.395,2.837,"In play, no out",1740417,384,"X","R",425509,1
"4754",464496,-0.329,2.024,"In play, out(s)",1740488,63,"X","R",425509,0
"4755",464502,0.84,2.162,"Foul",1740509,560,"S","R",425509,0
"4756",467774,1.237,2.246,"In play, out(s)",1752768,71,"X","R",425509,0
"4757",468299,0.199,1.74,"Foul",1754751,348,"S","R",425509,0
"4758",468299,-0.753,2.115,"Foul",1754755,352,"S","R",425509,0
"4759",468299,0.384,2.032,"In play, out(s)",1754759,356,"X","R",425509,0
"4760",468320,-0.697,2.515,"Swinging Strike",1754834,498,"S","R",425509,0
"4761",468320,0.371,1.85,"Foul",1754835,499,"S","R",425509,0
"4762",468320,0.265,2.467,"In play, out(s)",1754836,500,"X","R",425509,0
"4763",472209,-0.562,2.451,"In play, out(s)",1769672,236,"X","R",425509,0
"4764",472215,-0.918,1.849,"Foul",1769697,509,"S","R",425509,0
"4765",472215,0.341,2.771,"In play, out(s)",1769699,511,"X","R",425509,0
"4766",473235,0.123,3.286,"In play, out(s)",1773709,379,"X","R",425509,0
"4767",473244,0.466,2.016,"In play, out(s)",1773739,191,"X","R",425509,0
"4768",473253,-0.457,1.794,"Swinging Strike",1773771,535,"S","R",425509,0
"4769",473253,0.008,2.621,"In play, out(s)",1773772,536,"X","R",425509,0
"4770",477346,0.002,2.37,"In play, no out",1789627,391,"X","R",425509,1
"4771",477464,1.078,2.701,"In play, out(s)",1790087,41,"X","R",425509,0
"4772",479184,-0.074,1.105,"Swinging Strike (Blocked)",1796721,172,"S","R",425509,0
"4773",479219,-0.932,3.204,"In play, out(s)",1796851,354,"X","R",425509,0
"4774",479720,0.577,2.45,"Swinging Strike",1798765,590,"S","R",425509,0
"4775",479720,-0.276,3.376,"Foul",1798767,592,"S","R",425509,0
"4776",481430,-0.227,2.239,"Foul",1805335,423,"S","R",425509,0
"4777",481430,0.701,3.313,"Swinging Strike",1805337,425,"S","R",425509,0
"4778",483971,0.641,2.507,"Foul",1815121,106,"S","R",425509,0
"4779",483971,-0.215,2.503,"Foul",1815125,110,"S","R",425509,0
"4780",483971,0.275,3.012,"In play, out(s)",1815127,112,"X","R",425509,0
"4781",484002,-0.173,3.261,"In play, out(s)",1815251,410,"X","R",425509,0
"4782",489399,-0.368,2.493,"In play, no out",1835613,45,"X","R",425509,1
"4783",489433,-0.79,2.475,"Foul Tip",1835739,472,"S","R",425509,0
"4784",489433,-0.499,2.866,"Foul",1835740,473,"S","R",425509,0
"4785",489433,0.096,3.798,"In play, out(s)",1835744,477,"X","R",425509,0
"4786",490190,-0.494,2.7,"Foul",1838717,58,"S","R",425509,0
"4787",490205,0.732,2.84,"Swinging Strike",1838773,194,"S","R",425509,0
"4788",490456,0.593,2.135,"In play, out(s)",1839725,410,"X","R",425509,0
"4789",490479,0.469,2.106,"Swinging Strike",1839819,115,"S","R",425509,0
"4790",490479,0.1,2.061,"In play, out(s)",1839820,116,"X","R",425509,0
"4791",490485,0.501,1.658,"Swinging Strike",1839840,524,"S","R",425509,0
"4792",490485,-0.109,2.87,"Foul",1839842,526,"S","R",425509,0
"4793",490485,0.964,2.299,"Swinging Strike",1839843,527,"S","R",425509,0
"4794",492771,-0.957,1.845,"Swinging Strike",1848865,326,"S","R",425509,0
"4795",493862,-0.333,3.057,"Foul",1852989,78,"S","R",425509,0
"4796",493871,-0.885,2.254,"Foul",1853025,626,"S","R",425509,0
"4797",493900,0.128,3.15,"Swinging Strike",1853134,224,"S","R",425509,0
"4798",494975,1.208,2.145,"In play, out(s)",1857230,77,"X","R",425509,0
"4799",494983,1.315,2.91,"Swinging Strike",1857257,515,"S","R",425509,0
"4800",494983,0.636,2.006,"In play, out(s)",1857258,516,"X","R",425509,0
"4801",495889,0.579,0.939,"Swinging Strike",1860743,47,"S","R",425509,0
"4802",499877,-1.107,2.989,"Foul",1876011,59,"S","R",425509,0
"4803",499877,-0.91,3.222,"In play, out(s)",1876015,63,"X","R",425509,0
"4804",499925,0.596,2.883,"Foul",1876211,292,"S","R",425509,0
"4805",499925,0.351,1.685,"In play, out(s)",1876212,293,"X","R",425509,0
"4806",500820,0.355,2.5,"Foul",1879705,459,"S","R",425509,0
"4807",503614,-0.793,2.862,"Foul",1890387,156,"S","R",425509,0
"4808",505757,-0.243,3.6,"Foul",1898647,350,"S","R",425509,0
"4809",507029,0.144,2.742,"Foul",1903585,337,"S","R",425509,0
"4810",507029,0.418,2.963,"Foul",1903588,340,"S","R",425509,0
"4811",507029,0.82,1.828,"Foul",1903589,341,"S","R",425509,0
"4812",507029,0.932,1.341,"Foul",1903590,342,"S","R",425509,0
"4813",507029,-0.829,2.927,"Foul",1903591,343,"S","R",425509,0
"4814",507029,0.577,2.752,"Foul",1903592,344,"S","R",425509,0
"4815",507029,-0.943,1.653,"Swinging Strike",1903593,345,"S","R",425509,0
"4816",507038,0.445,1.639,"Swinging Strike",1903634,71,"S","R",425509,0
"4817",507038,0.525,1.841,"In play, out(s)",1903635,72,"X","R",425509,0
"4818",507073,-0.134,2.064,"Foul",1903778,443,"S","R",425509,0
"4819",507073,-0.156,1.815,"Foul",1903779,444,"S","R",425509,0
"4820",507577,-0.126,2.607,"In play, out(s)",1905722,355,"X","R",425509,0
"4821",507625,-0.775,2.887,"In play, out(s)",1905863,171,"X","R",425509,0
"4822",507634,-0.794,1.527,"Swinging Strike",1905903,515,"S","R",425509,0
"4823",507643,0.011,2.317,"In play, no out",1905925,650,"X","R",425509,1
"4824",508730,-0.621,3.1,"In play, out(s)",1910104,436,"X","R",425509,0
"4825",508737,-0.083,2.12,"Foul",1910129,102,"S","R",425509,0
"4826",508737,-0.664,3.581,"Foul",1910130,103,"S","R",425509,0
"4827",508737,0.258,1.945,"Foul",1910131,104,"S","R",425509,0
"4828",508737,0.796,3.02,"Foul",1910132,105,"S","R",425509,0
"4829",508737,0.542,2.729,"In play, out(s)",1910134,107,"X","R",425509,0
"4830",508774,-0.384,3.07,"In play, no out",1910286,244,"X","R",425509,1
"4831",508783,-1.141,1.907,"Swinging Strike",1910315,590,"S","R",425509,0
"4832",508783,-0.539,3.326,"Foul",1910317,592,"S","R",425509,0
"4833",508783,-0.134,2.684,"In play, no out",1910318,593,"X","R",425509,1
"4834",511429,0.657,3.309,"Foul",1920307,21,"S","R",425509,0
"4835",511429,-0.349,3.474,"Swinging Strike",1920310,24,"S","R",425509,0
"4836",511452,0.383,2.623,"In play, no out",1920398,473,"X","R",425509,1
"4837",511460,-0.577,3.161,"In play, out(s)",1920427,224,"X","R",425509,0
"4838",512391,-0.219,2.688,"Foul",1924024,118,"S","R",425509,0
"4839",512391,-0.248,2.891,"Foul",1924025,119,"S","R",425509,0
"4840",512428,0.445,2.295,"In play, out(s)",1924153,522,"X","R",425509,0
"4841",512437,0.004,2.999,"In play, no out",1924185,311,"X","R",425509,1
"4842",512459,-0.25,2.395,"In play, out(s)",1924258,396,"X","R",425509,0
"4843",512687,0.194,2.657,"Foul",1925080,312,"S","R",425509,0
"4844",512687,0.63,3.742,"In play, out(s)",1925081,313,"X","R",425509,0
"4845",512694,-0.264,2.564,"In play, no out",1925108,42,"X","R",425509,1
"4846",512708,-0.2,3.562,"Foul",1925156,441,"S","R",425509,0
"4847",512708,0.338,3.057,"In play, no out",1925157,442,"X","R",425509,1
"4848",512735,-0.528,1.546,"Foul",1925242,150,"S","R",425509,0
"4849",514452,0.214,1.822,"In play, out(s)",1931957,305,"X","R",425509,0
"4850",514472,0.319,4.088,"Swinging Strike",1932016,19,"S","R",425509,0
"4851",514479,0.167,3.028,"In play, no out",1932045,428,"X","R",425509,1
"4852",515170,-0.137,2.167,"Swinging Strike",1934672,27,"S","R",425509,0
"4853",515186,0.385,1.598,"Swinging Strike",1934730,170,"S","R",425509,0
"4854",515186,-0.783,1.87,"Foul",1934732,172,"S","R",425509,0
"4855",515195,-0.758,3.054,"Swinging Strike",1934769,535,"S","R",425509,0
"4856",515195,-0.635,3.701,"In play, out(s)",1934771,537,"X","R",425509,0
"4857",515216,-0.394,3.165,"In play, no out",1934836,698,"X","R",425509,1
"4858",515224,-0.278,3.127,"Foul",1934864,337,"S","R",425509,0
"4859",515224,0.466,2.212,"Foul",1934865,338,"S","R",425509,0
"4860",515224,-0.513,3.182,"Foul",1934867,340,"S","R",425509,0
"4861",516816,0.152,2.551,"Swinging Strike",1940977,62,"S","R",425509,0
"4862",516816,-0.59,3.5,"Foul",1940979,68,"S","R",425509,0
"4863",516816,-0.791,3.952,"Foul",1940980,69,"S","R",425509,0
"4864",516816,-1.187,2.095,"Swinging Strike",1940981,70,"S","R",425509,0
"4865",516842,-1.314,2.136,"Swinging Strike",1941082,463,"S","R",425509,0
"4866",516842,0.797,2.504,"Foul",1941084,465,"S","R",425509,0
"4867",516842,-0.002,1.907,"In play, out(s)",1941086,467,"X","R",425509,0
"4868",516857,-0.064,3.723,"Foul",1941148,335,"S","R",425509,0
